user_id,sex,age,city_id
12837,2,38,724
12838,1,21,0
12839,1,0,0
12840,1,26,7
12841,1,53,818
12842,1,17,122
12843,2,34,89
12844,2,20,7
12845,2,24,248
12846,1,15,0
12847,2,30,0
12848,2,20,0
12849,2,33,43
12850,1,18,860
12851,1,23,0
12852,2,20,0
12853,1,28,3
12854,1,42,168
12855,2,67,0
12856,2,52,25
12857,1,27,1526
12858,1,14,76
12859,2,21,1604
12860,2,37,0
12861,2,15,0
12862,1,32,773
12863,2,20,88
12864,2,14,111
12865,1,30,25
12866,1,60,0
12867,2,20,386
12868,1,59,0
12869,2,31,1605
12870,1,29,43
12871,2,17,21
12872,1,18,3
12873,1,15,248
12874,2,25,60
12875,2,14,0
12876,2,31,0
12877,2,18,227
12878,1,0,0
12879,1,29,0
12880,2,23,3
12881,2,15,0
12882,2,35,0
12883,1,16,0
12884,1,0,0
12885,2,15,156
12886,2,31,1115
12887,1,15,3
12888,2,48,690
12889,2,19,49
12890,2,29,3
12891,1,26,3
12892,2,22,0
12893,2,53,0
12894,2,18,0
12895,2,34,443
12896,1,27,21
12897,1,19,0
12898,1,0,122
12899,2,24,373
12900,1,15,7
12901,2,0,110
12902,1,25,8
12903,2,20,890
12904,2,24,1606
12905,1,0,0
12906,2,39,306
12907,1,16,0
12908,2,101,0
12909,2,20,186
12910,2,18,0
12911,1,0,1065
12912,1,19,0
12913,2,25,0
12914,2,25,13
12915,1,16,1078
12916,1,0,1607
12917,1,0,226
12918,2,16,81
12919,2,32,317
12920,2,31,1534
12921,2,26,21
12922,1,58,1608
12923,1,16,79
12924,2,29,642
12925,2,17,1609
12926,1,24,0
12927,2,34,0
12928,2,18,405
12929,1,53,417
12930,2,22,0
12931,1,14,201
12932,1,24,99
12933,1,38,319
12934,2,17,75
12935,1,27,3
12936,2,29,0
12937,2,27,108
12938,1,15,1248
12939,1,0,553
12940,2,35,511
12941,1,25,3
12942,1,99,203
12943,1,34,1610
12944,2,29,0
12945,1,48,166
12946,1,29,25
12947,1,35,3
12948,2,21,0
12949,1,42,95
12950,2,27,43
12951,1,17,0
12952,1,51,0
12953,2,28,0
12954,2,26,39
12955,2,18,292
12956,1,28,110
12957,1,53,38
12958,2,0,0
12959,2,25,1611
12960,2,102,0
12961,2,17,0
12962,1,46,3
12963,1,31,3
12964,2,19,0
12965,2,16,59
12966,1,33,3
12967,1,36,0
12968,1,42,1612
12969,2,0,7
12970,2,21,0
12971,1,49,114
12972,1,0,0
12973,2,21,8
12974,1,44,13
12975,2,36,1105
12976,1,31,133
12977,1,32,82
12978,1,31,13
12979,1,24,0
12980,2,27,7
12981,2,25,3
12982,1,30,68
12983,2,42,0
12984,1,35,56
12985,2,32,15
12986,1,31,308
12987,1,48,25
12988,2,27,3
12989,2,19,423
12990,2,0,7
12991,1,25,25
12992,1,0,0
12993,2,25,13
12994,1,30,19
12995,1,16,0
12996,2,118,0
12997,1,27,76
12998,2,0,526
12999,2,23,1613
13000,1,36,257
13001,2,30,231
13002,1,23,1614
13003,1,26,118
13004,2,14,0
13005,2,18,104
13006,1,33,140
13007,1,17,226
13008,1,0,166
13009,2,18,1615
13010,2,74,31
13011,1,46,3
13012,2,13,0
13013,2,33,463
13014,2,27,0
13015,1,18,0
13016,1,23,1616
13017,1,50,56
13018,1,32,444
13019,2,56,0
13020,1,28,0
13021,2,0,0
13022,2,118,3
13023,1,43,0
13024,1,29,7
13025,1,37,559
13026,2,29,0
13027,1,0,0
13028,2,19,688
13029,2,16,0
13030,2,37,73
13031,2,62,211
13032,1,36,59
13033,2,42,763
13034,1,32,0
13035,2,31,108
13036,2,23,99
13037,2,19,16
13038,1,40,600
13039,1,29,16
13040,1,36,142
13041,1,22,73
13042,1,30,76
13043,1,15,143
13044,2,21,0
13045,2,16,34
13046,2,37,0
13047,2,30,439
13048,2,22,0
13049,2,22,194
13050,2,16,0
13051,2,29,0
13052,1,46,643
13053,1,0,3
13054,1,24,16
13055,2,22,0
13056,1,38,28
13057,2,19,1168
13058,2,24,0
13059,1,14,1380
13060,2,16,563
13061,2,23,0
13062,1,31,237
13063,1,0,0
13064,2,36,202
13065,1,48,1617
13066,2,61,1618
13067,1,20,17
13068,2,13,3
13069,1,26,0
13070,2,0,1218
13071,2,28,0
13072,2,20,0
13073,2,22,72
13074,1,45,231
13075,2,15,0
13076,2,45,0
13077,2,22,59
13078,1,52,0
13079,2,33,3
13080,1,31,169
13081,2,27,67
13082,2,29,0
13083,1,18,0
13084,1,22,270
13085,2,29,241
13086,2,31,60
13087,2,0,0
13088,2,19,1619
13089,1,16,0
13090,1,29,699
13091,1,14,0
13092,1,39,1450
13093,1,31,7
13094,2,33,205
13095,1,23,0
13096,2,38,39
13097,1,30,699
13098,2,42,226
13099,2,23,114
13100,1,35,1216
13101,2,21,0
13102,1,15,0
13103,2,18,35
13104,1,38,51
13105,2,21,8
13106,1,37,0
13107,2,28,31
13108,1,60,0
13109,1,31,3
13110,2,20,248
13111,2,40,25
13112,2,43,185
13113,2,41,0
13114,1,0,0
13115,2,41,1620
13116,2,20,3
13117,1,15,3
13118,1,47,1621
13119,1,0,0
13120,1,25,0
13121,1,29,3
13122,2,24,99
13123,1,14,0
13124,2,36,7
13125,2,18,0
13126,2,31,32
13127,2,44,211
13128,2,0,0
13129,1,47,0
13130,1,34,120
13131,1,40,266
13132,1,19,0
13133,2,28,111
13134,2,14,0
13135,2,31,0
13136,1,32,7
13137,2,40,212
13138,1,45,16
13139,1,17,25
13140,1,30,83
13141,2,0,15
13142,2,26,76
13143,1,28,497
13144,1,42,643
13145,1,27,197
13146,1,63,0
13147,2,25,196
13148,1,22,260
13149,2,19,820
13150,1,47,0
13151,2,34,564
13152,2,118,3
13153,2,28,60
13154,1,48,7
13155,1,35,1622
13156,1,50,0
13157,1,45,544
13158,1,27,0
13159,2,17,0
13160,2,15,0
13161,2,25,0
13162,1,35,60
13163,1,39,97
13164,1,27,1623
13165,2,23,1624
13166,1,51,0
13167,2,35,212
13168,2,30,1625
13169,1,0,0
13170,2,57,0
13171,1,38,0
13172,2,14,168
13173,2,26,60
13174,1,33,82
13175,1,22,49
13176,2,0,0
13177,2,0,0
13178,2,17,7
13179,2,29,43
13180,2,26,156
13181,1,51,226
13182,2,40,1626
13183,1,43,192
13184,2,37,735
13185,2,29,1627
13186,2,24,117
13187,1,23,0
13188,2,26,29
13189,2,25,0
13190,1,20,0
13191,2,30,342
13192,1,13,0
13193,1,19,508
13194,1,44,118
13195,2,0,0
13196,1,14,1628
13197,2,21,547
13198,2,29,0
13199,2,59,0
13200,1,0,0
13201,2,30,1629
13202,2,22,39
13203,2,20,0
13204,1,20,0
13205,2,30,3
13206,2,18,0
13207,1,20,0
13208,1,15,3
13209,1,25,82
13210,1,25,202
13211,2,28,3
13212,2,34,35
13213,2,15,590
13214,2,42,185
13215,2,14,11
13216,1,27,3
13217,1,60,16
13218,2,23,61
13219,1,31,18
13220,2,15,39
13221,2,49,0
13222,2,14,0
13223,1,36,7
13224,2,31,1
13225,2,16,115
13226,1,25,0
13227,1,30,499
13228,2,34,0
13229,2,13,61
13230,1,46,370
13231,1,19,7
13232,2,40,86
13233,1,34,3
13234,2,21,82
13235,2,35,25
13236,0,52,0
13237,1,26,29
13238,1,39,295
13239,2,29,0
13240,2,40,8
13241,2,41,0
13242,2,32,87
13243,2,34,74
13244,1,0,147
13245,2,19,0
13246,1,29,693
13247,1,31,86
13248,1,45,0
13249,1,20,0
13250,1,28,0
13251,2,15,0
13252,2,27,39
13253,2,36,163
13254,1,32,124
13255,2,25,1630
13256,1,24,592
13257,1,27,1631
13258,2,27,1632
13259,2,35,1633
13260,2,22,0
13261,1,42,703
13262,2,38,846
13263,1,47,647
13264,1,31,1634
13265,2,0,0
13266,1,24,0
13267,2,31,327
13268,2,0,0
13269,2,28,404
13270,2,32,95
13271,2,31,320
13272,1,24,88
13273,1,15,0
13274,1,31,25
13275,1,28,0
13276,1,50,110
13277,2,57,290
13278,2,25,3
13279,2,40,21
13280,2,34,110
13281,2,32,7
13282,1,22,21
13283,1,24,49
13284,2,30,0
13285,2,18,60
13286,2,30,3
13287,2,19,0
13288,2,14,17
13289,1,0,133
13290,2,18,1635
13291,1,0,1332
13292,2,41,349
13293,2,16,838
13294,1,55,7
13295,2,24,0
13296,1,16,0
13297,2,25,0
13298,2,17,185
13299,2,14,1636
13300,2,25,60
13301,2,22,60
13302,1,0,0
13303,2,51,7
13304,2,17,201
13305,2,28,71
13306,2,28,1570
13307,2,36,135
13308,2,21,83
13309,2,0,0
13310,1,13,0
13311,1,18,7
13312,2,22,50
13313,2,22,76
13314,1,15,1637
13315,2,32,11
13316,2,34,0
13317,2,16,0
13318,1,45,201
13319,2,22,215
13320,1,15,0
13321,1,29,21
13322,2,18,76
13323,2,34,212
13324,1,0,25
13325,1,24,0
13326,1,46,699
13327,1,15,17
13328,1,18,0
13329,1,46,368
13330,1,25,90
13331,2,27,82
13332,2,26,1638
13333,2,24,0
13334,1,47,7
13335,1,15,409
13336,1,35,21
13337,1,13,798
13338,1,17,282
13339,2,27,0
13340,2,14,0
13341,2,21,0
13342,2,32,3
13343,2,26,3
13344,1,18,0
13345,2,14,0
13346,2,15,0
13347,2,14,16
13348,2,37,0
13349,1,35,74
13350,1,24,0
13351,2,35,59
13352,1,27,3
13353,1,35,0
13354,2,29,453
13355,1,21,0
13356,2,14,0
13357,2,30,60
13358,1,38,60
13359,2,18,11
13360,1,27,1373
13361,2,29,156
13362,2,14,0
13363,2,18,0
13364,2,14,118
13365,2,21,0
13366,2,41,201
13367,2,0,0
13368,1,22,0
13369,2,33,3
13370,2,38,39
13371,2,21,844
13372,2,25,3
13373,1,38,117
13374,1,0,175
13375,2,20,60
13376,1,23,0
13377,1,15,0
13378,1,22,493
13379,1,33,21
13380,2,29,282
13381,1,36,423
13382,2,14,29
13383,1,15,39
13384,1,56,560
13385,1,47,39
13386,2,35,89
13387,1,55,0
13388,2,29,1334
13389,2,16,0
13390,2,22,0
13391,2,32,467
13392,1,0,0
13393,2,34,21
13394,2,19,0
13395,1,53,0
13396,1,22,201
13397,2,35,3
13398,1,56,7
13399,2,0,99
13400,1,44,515
13401,1,34,319
13402,1,0,0
13403,1,35,309
13404,2,44,0
13405,1,32,3
13406,1,51,0
13407,1,118,0
13408,2,0,0
13409,1,117,787
13410,2,42,371
13411,2,29,117
13412,1,36,97
13413,1,36,11
13414,1,21,493
13415,2,19,624
13416,1,25,1639
13417,1,44,147
13418,1,59,0
13419,2,16,1640
13420,1,23,782
13421,1,28,29
13422,2,14,1641
13423,2,39,0
13424,2,29,423
13425,2,36,227
13426,2,49,3
13427,2,52,52
13428,1,38,19
13429,2,0,0
13430,1,26,3
13431,2,117,15
13432,2,15,752
13433,2,15,1642
13434,2,38,108
13435,2,25,0
13436,1,0,0
13437,1,0,0
13438,2,33,16
13439,2,40,0
13440,2,19,0
13441,2,118,0
13442,1,34,115
13443,2,42,0
13444,2,32,4
13445,1,45,0
13446,1,25,693
13447,2,27,3
13448,2,0,0
13449,1,0,7
13450,2,24,38
13451,2,15,8
13452,1,34,118
13453,2,14,0
13454,2,48,163
13455,2,51,0
13456,2,31,270
13457,1,14,3
13458,1,31,233
13459,1,39,82
13460,1,26,3
13461,2,28,0
13462,1,36,1643
13463,2,30,375
13464,1,14,3
13465,1,41,122
13466,2,19,114
13467,2,15,1644
13468,1,22,3
13469,1,36,49
13470,1,45,1645
13471,1,27,1646
13472,2,17,99
13473,1,14,0
13474,1,31,0
13475,2,16,0
13476,1,42,60
13477,1,20,201
13478,2,20,288
13479,1,36,80
13480,1,28,537
13481,1,14,494
13482,1,17,810
13483,1,47,1647
13484,1,17,0
13485,2,41,43
13486,1,39,21
13487,2,14,0
13488,2,14,0
13489,1,40,1648
13490,2,31,967
13491,1,40,0
13492,2,23,3
13493,2,33,25
13494,2,33,0
13495,1,24,3
13496,2,20,0
13497,2,19,1649
13498,2,29,202
13499,2,50,0
13500,2,17,0
13501,1,17,0
13502,2,19,465
13503,1,13,185
13504,1,17,694
13505,2,26,544
13506,1,39,423
13507,2,21,324
13508,1,26,0
13509,1,29,457
13510,2,15,0
13511,2,28,3
13512,2,22,59
13513,2,0,0
13514,1,21,52
13515,1,0,647
13516,2,32,99
13517,1,35,270
13518,1,30,0
13519,2,16,3
13520,2,15,223
13521,1,22,1382
13522,1,0,1650
13523,2,29,0
13524,2,0,38
13525,1,18,0
13526,2,32,0
13527,2,21,3
13528,2,117,1651
13529,2,33,13
13530,2,24,0
13531,1,32,38
13532,2,14,0
13533,1,14,29
13534,1,0,0
13535,1,35,1064
13536,2,28,423
13537,1,19,3
13538,1,48,329
13539,2,25,1652
13540,1,28,0
13541,1,114,0
13542,2,21,274
13543,1,16,0
13544,1,41,3
13545,2,25,8
13546,2,22,3
13547,1,20,7
13548,1,14,0
13549,2,17,331
13550,2,23,29
13551,2,74,43
13552,2,0,5
13553,2,21,1653
13554,2,15,0
13555,2,28,683
13556,1,54,0
13557,2,39,7
13558,2,28,38
13559,2,49,0
13560,2,32,1366
13561,1,0,0
13562,2,25,1654
13563,2,18,0
13564,2,14,38
13565,1,24,29
13566,2,30,25
13567,2,29,23
13568,2,22,67
13569,2,21,0
13570,1,35,3
13571,2,23,3
13572,2,14,76
13573,1,34,95
13574,1,30,29
13575,1,28,4
13576,2,36,3
13577,1,14,0
13578,1,14,0
13579,1,18,3
13580,1,33,39
13581,2,28,56
13582,2,29,122
13583,1,49,25
13584,2,0,3
13585,1,28,67
13586,1,31,11
13587,1,29,283
13588,2,28,0
13589,1,61,1115
13590,2,42,62
13591,2,18,3
13592,2,24,85
13593,1,28,3
13594,1,31,17
13595,2,37,0
13596,2,26,0
13597,2,22,89
13598,1,20,1655
13599,1,30,1081
13600,1,16,282
13601,1,57,21
13602,2,17,83
13603,2,25,0
13604,1,33,0
13605,2,19,0
13606,2,26,3
13607,1,43,3
13608,1,32,3
13609,1,21,0
13610,2,28,1656
13611,2,35,19
13612,1,25,61
13613,2,64,143
13614,1,24,0
13615,2,35,217
13616,2,32,7
13617,1,14,0
13618,2,38,98
13619,2,32,17
13620,2,49,1334
13621,2,25,7
13622,2,37,29
13623,1,27,288
13624,1,0,3
13625,1,99,0
13626,2,30,118
13627,2,15,0
13628,1,39,275
13629,2,19,0
13630,2,43,511
13631,1,44,16
13632,2,16,147
13633,1,25,29
13634,1,55,0
13635,2,30,619
13636,2,40,208
13637,2,32,0
13638,1,32,0
13639,1,40,257
13640,1,0,1657
13641,1,20,0
13642,2,39,13
13643,2,23,124
13644,1,61,139
13645,1,36,1658
13646,1,33,202
13647,1,24,0
13648,1,35,0
13649,1,26,0
13650,2,37,3
13651,2,22,117
13652,2,25,169
13653,1,19,201
13654,2,22,19
13655,1,0,0
13656,2,52,1659
13657,1,43,386
13658,2,27,0
13659,2,39,3
13660,2,36,1660
13661,1,33,285
13662,1,103,38
13663,2,17,0
13664,1,49,67
13665,1,39,0
13666,2,38,118
13667,1,0,0
13668,2,22,0
13669,1,33,0
13670,1,34,385
13671,1,32,260
13672,2,33,892
13673,1,38,61
13674,1,23,35
13675,1,114,0
13676,1,43,0
13677,1,0,0
13678,1,50,511
13679,2,14,1661
13680,1,22,1662
13681,1,37,0
13682,1,28,201
13683,2,17,520
13684,2,26,16
13685,1,21,0
13686,1,21,207
13687,1,25,0
13688,1,14,0
13689,1,31,0
13690,1,55,308
13691,2,21,25
13692,1,0,39
13693,1,35,13
13694,1,23,0
13695,2,33,1663
13696,1,14,66
13697,2,29,1012
13698,1,32,114
13699,2,29,156
13700,1,32,17
13701,2,25,560
13702,2,40,292
13703,2,43,0
13704,1,33,29
13705,1,15,76
13706,1,22,295
13707,1,0,15
13708,2,48,0
13709,2,42,56
13710,1,49,39
13711,2,15,7
13712,1,30,0
13713,2,46,38
13714,1,16,118
13715,2,14,0
13716,1,18,0
13717,2,26,3
13718,1,57,17
13719,1,46,7
13720,2,24,0
13721,2,21,0
13722,1,15,0
13723,2,31,29
13724,1,21,690
13725,2,27,274
13726,1,65,1664
13727,1,28,56
13728,2,25,1544
13729,2,0,205
13730,2,15,0
13731,2,24,309
13732,1,36,11
13733,2,33,0
13734,1,30,1665
13735,2,30,25
13736,1,0,0
13737,2,33,368
13738,1,0,0
13739,2,37,3
13740,1,34,418
13741,1,29,87
13742,1,47,385
13743,1,0,423
13744,2,37,3
13745,1,34,418
13746,1,18,0
13747,1,15,200
13748,1,0,0
13749,2,35,3
13750,2,18,0
13751,2,40,3
13752,2,40,0
13753,1,18,3
13754,1,20,904
13755,2,49,15
13756,1,0,3
13757,1,51,43
13758,2,15,1666
13759,2,30,0
13760,2,32,0
13761,2,32,1667
13762,1,15,0
13763,2,20,3
13764,2,30,1208
13765,1,28,589
13766,1,30,73
13767,1,19,0
13768,1,49,0
13769,1,55,21
13770,1,37,25
13771,2,22,592
13772,2,37,0
13773,1,19,270
13774,1,16,0
13775,2,27,25
13776,1,59,335
13777,2,90,0
13778,1,22,0
13779,1,27,36
13780,2,27,39
13781,2,24,201
13782,1,29,295
13783,1,18,0
13784,1,52,7
13785,1,38,16
13786,1,29,29
13787,2,25,0
13788,2,13,0
13789,1,34,43
13790,2,17,29
13791,2,14,0
13792,1,58,82
13793,1,27,666
13794,2,45,619
13795,1,17,0
13796,2,43,3
13797,1,29,190
13798,2,19,13
13799,1,61,82
13800,2,23,1668
13801,1,60,39
13802,1,30,217
13803,1,24,3
13804,2,0,56
13805,1,29,3
13806,2,36,0
13807,2,44,0
13808,1,23,1669
13809,1,49,295
13810,2,118,0
13811,1,0,0
13812,1,30,0
13813,1,0,0
13814,2,16,150
13815,1,0,7
13816,1,36,632
13817,1,15,13
13818,2,51,1670
13819,2,30,7
13820,2,13,148
13821,2,36,0
13822,1,17,1414
13823,1,23,99
13824,2,17,1076
13825,1,62,0
13826,2,25,642
13827,1,31,3
13828,2,16,0
13829,2,15,198
13830,2,0,3
13831,1,21,3
13832,2,31,1671
13833,2,29,3
13834,1,15,0
13835,2,32,95
13836,1,18,270
13837,1,37,25
13838,1,33,423
13839,1,26,652
13840,2,20,520
13841,2,30,332
13842,1,26,0
13843,1,39,611
13844,2,33,82
13845,2,55,423
13846,1,16,68
13847,1,14,0
13848,1,41,0
13849,2,22,3
13850,2,21,25
13851,1,44,18
13852,1,30,13
13853,2,105,0
13854,2,27,0
13855,1,26,846
13856,2,25,7
13857,1,15,0
13858,1,57,223
13859,1,22,25
13860,1,18,0
13861,1,28,0
13862,1,80,0
13863,2,19,427
13864,1,29,1672
13865,1,24,1673
13866,2,28,689
13867,1,22,0
13868,1,24,0
13869,1,0,0
13870,1,16,83
13871,1,25,388
13872,2,40,123
13873,2,16,1674
13874,1,13,29
13875,2,16,652
13876,2,49,8
13877,2,21,21
13878,2,29,1356
13879,1,36,17
13880,2,101,3
13881,1,23,35
13882,1,38,257
13883,1,38,1675
13884,1,58,550
13885,1,16,60
13886,1,15,0
13887,1,31,56
13888,2,19,0
13889,1,21,0
13890,1,14,0
13891,1,0,839
13892,2,33,7
13893,2,17,16
13894,2,29,764
13895,2,24,308
13896,1,14,0
13897,1,42,7
13898,2,19,0
13899,1,36,202
13900,2,30,3
13901,2,18,97
13902,1,23,95
13903,2,23,833
13904,1,24,872
13905,1,31,108
13906,1,35,3
13907,2,24,3
13908,1,31,1676
13909,1,14,0
13910,1,32,853
13911,2,32,38
13912,1,0,0
13913,2,15,0
13914,1,52,607
13915,1,34,7
13916,2,118,3
13917,1,14,0
13918,1,28,0
13919,1,22,689
13920,2,19,25
13921,1,30,308
13922,1,0,0
13923,2,14,0
13924,1,17,0
13925,2,31,3
13926,2,15,0
13927,1,23,8
13928,2,32,902
13929,1,34,175
13930,1,38,158
13931,1,36,74
13932,1,0,0
13933,1,19,1677
13934,2,32,194
13935,1,28,124
13936,2,14,0
13937,1,20,0
13938,2,20,1012
13939,1,27,74
13940,2,19,1678
13941,1,46,95
13942,1,21,0
13943,2,33,3
13944,2,40,60
13945,1,36,18
13946,1,30,1171
13947,2,35,13
13948,1,36,384
13949,1,33,110
13950,2,28,305
13951,2,32,12
13952,1,18,137
13953,1,19,614
13954,2,15,545
13955,2,29,1679
13956,2,15,0
13957,2,23,57
13958,2,37,34
13959,1,23,60
13960,1,27,201
13961,2,43,278
13962,1,35,7
13963,1,15,3
13964,2,0,1680
13965,2,52,1159
13966,2,15,25
13967,2,35,25
13968,2,38,351
13969,2,18,13
13970,1,15,0
13971,2,33,67
13972,1,49,184
13973,1,21,292
13974,2,39,522
13975,2,34,418
13976,1,38,1681
13977,1,19,364
13978,1,32,1682
13979,2,24,3
13980,2,18,0
13981,2,36,95
13982,1,32,526
13983,1,65,313
13984,2,29,468
13985,1,16,0
13986,2,15,1368
13987,1,28,87
13988,1,41,1683
13989,2,29,0
13990,2,16,0
13991,2,31,564
13992,1,27,7
13993,2,19,0
13994,2,14,0
13995,2,29,283
13996,1,0,0
13997,2,33,18
13998,2,22,1684
13999,1,24,60
14000,1,22,689
14001,2,35,0
14002,2,15,1685
14003,1,25,18
14004,2,16,0
14005,2,32,1686
14006,1,29,1687
14007,1,29,61
14008,1,16,0
14009,2,29,16
14010,2,17,0
14011,1,25,0
14012,1,42,3
14013,2,31,74
14014,1,38,52
14015,2,33,1688
14016,1,19,0
14017,1,42,3
14018,1,28,201
14019,1,15,1689
14020,1,21,120
14021,2,29,35
14022,1,30,3
14023,1,17,452
14024,2,21,97
14025,2,39,471
14026,2,38,7
14027,2,15,0
14028,1,22,52
14029,2,15,39
14030,1,35,21
14031,2,28,0
14032,2,16,72
14033,1,69,0
14034,2,31,115
14035,1,15,283
14036,1,25,0
14037,1,27,0
14038,1,101,0
14039,1,0,0
14040,1,33,34
14041,1,30,4
14042,1,0,0
14043,2,15,201
14044,2,26,492
14045,2,28,0
14046,2,109,0
14047,1,34,3
14048,1,16,21
14049,2,27,97
14050,2,34,326
14051,1,27,1690
14052,1,0,13
14053,1,101,0
14054,1,18,3
14055,1,0,127
14056,2,17,1159
14057,1,14,39
14058,2,20,13
14059,1,37,0
14060,1,70,202
14061,1,26,7
14062,2,40,1330
14063,2,23,11
14064,1,27,25
14065,1,42,108
14066,1,31,1075
14067,1,0,0
14068,2,27,194
14069,2,15,0
14070,1,17,497
14071,1,35,1240
14072,2,20,1013
14073,2,21,18
14074,1,14,171
14075,2,28,0
14076,2,43,7
14077,1,0,0
14078,2,117,67
14079,1,15,0
14080,1,31,21
14081,2,25,292
14082,1,41,19
14083,1,29,3
14084,2,0,7
14085,2,74,0
14086,2,21,0
14087,2,0,120
14088,2,30,248
14089,2,33,194
14090,2,44,3
14091,2,28,0
14092,1,16,21
14093,1,37,1070
14094,1,32,60
14095,2,40,8
14096,1,33,7
14097,2,33,1691
14098,2,18,0
14099,2,25,201
14100,2,23,37
14101,2,21,465
14102,2,23,418
14103,2,30,423
14104,1,39,108
14105,2,26,434
14106,1,14,0
14107,1,38,3
14108,1,20,11
14109,1,20,219
14110,2,34,86
14111,1,24,0
14112,1,50,7
14113,2,14,309
14114,1,36,3
14115,2,44,7
14116,1,19,1692
14117,1,22,0
14118,1,16,0
14119,1,18,1460
14120,1,24,655
14121,2,22,1196
14122,2,16,3
14123,1,36,1407
14124,1,55,1693
14125,2,36,0
14126,2,29,13
14127,1,16,0
14128,2,35,1012
14129,2,34,99
14130,1,26,0
14131,1,43,95
14132,1,24,0
14133,2,21,0
14134,2,19,0
14135,2,16,0
14136,1,35,138
14137,2,22,7
14138,1,0,39
14139,1,28,993
14140,1,118,0
14141,1,0,1694
14142,2,27,0
14143,1,15,0
14144,1,115,7
14145,2,22,83
14146,2,22,19
14147,1,36,3
14148,1,0,87
14149,2,38,4
14150,1,19,0
14151,1,0,49
14152,2,23,0
14153,1,33,0
14154,1,59,19
14155,2,35,180
14156,1,46,7
14157,2,0,0
14158,2,23,619
14159,2,28,19
14160,1,15,0
14161,1,37,0
14162,1,42,0
14163,2,15,0
14164,2,20,118
14165,1,38,0
14166,1,17,150
14167,1,24,0
14168,2,29,52
14169,1,32,274
14170,2,38,7
14171,2,48,508
14172,2,18,0
14173,1,22,212
14174,2,114,82
14175,2,28,82
14176,2,32,30
14177,2,29,0
14178,2,31,433
14179,1,37,0
14180,2,20,723
14181,2,29,1695
14182,1,58,285
14183,2,16,0
14184,2,18,0
14185,2,18,60
14186,2,14,3
14187,1,0,3
14188,1,37,19
14189,2,0,0
14190,2,41,282
14191,1,0,7
14192,2,36,0
14193,1,42,7
14194,2,35,3
14195,1,18,345
14196,1,37,0
14197,1,0,3
14198,1,22,0
14199,1,17,0
14200,1,0,7
14201,1,0,689
14202,1,29,1439
14203,1,55,7
14204,1,40,609
14205,1,44,404
14206,1,0,0
14207,1,15,348
14208,1,27,7
14209,1,40,3
14210,2,52,1696
14211,1,14,0
14212,2,37,67
14213,1,15,0
14214,1,34,3
14215,2,38,1697
14216,2,0,3
14217,1,33,75
14218,2,17,1698
14219,2,14,133
14220,2,14,388
14221,2,28,1699
14222,1,26,7
14223,2,17,1700
14224,1,24,1701
14225,2,21,0
14226,1,64,20
14227,1,16,0
14228,2,27,60
14229,1,28,0
14230,2,34,0
14231,2,26,66
14232,2,24,0
14233,2,22,435
14234,2,118,3
14235,2,20,295
14236,1,25,1702
14237,2,18,1703
14238,2,18,0
14239,1,0,99
14240,1,17,0
14241,1,26,0
14242,2,36,905
14243,2,16,603
14244,1,24,0
14245,2,13,705
14246,2,18,1704
14247,1,20,99
14248,1,30,652
14249,1,26,366
14250,1,27,0
14251,1,0,0
14252,1,17,231
14253,1,27,0
14254,1,27,124
14255,1,28,8
14256,2,21,0
14257,1,14,0
14258,1,27,1705
14259,2,31,67
14260,2,16,87
14261,2,20,976
14262,1,101,0
14263,2,14,0
14264,2,29,0
14265,2,24,1326
14266,1,0,3
14267,2,39,95
14268,1,30,7
14269,2,18,834
14270,1,31,0
14271,1,30,7
14272,2,15,3
14273,1,29,3
14274,2,39,1694
14275,1,28,0
14276,1,18,212
14277,2,28,0
14278,1,32,0
14279,1,23,0
14280,1,0,0
14281,1,19,201
14282,1,24,1706
14283,1,20,1707
14284,2,20,0
14285,2,33,410
14286,2,16,49
14287,1,23,318
14288,2,0,201
14289,1,32,110
14290,2,20,0
14291,2,20,1706
14292,2,26,456
14293,1,44,7
14294,2,24,7
14295,1,15,201
14296,2,15,0
14297,2,45,0
14298,1,31,7
14299,1,14,0
14300,2,24,3
14301,2,36,0
14302,2,35,0
14303,2,24,0
14304,2,20,68
14305,2,30,1708
14306,1,32,25
14307,1,41,0
14308,2,0,0
14309,1,22,744
14310,2,42,0
14311,2,29,782
14312,2,21,73
14313,1,23,582
14314,1,17,0
14315,1,47,1709
14316,2,38,1399
14317,2,18,0
14318,1,22,17
14319,1,32,0
14320,1,28,120
14321,1,17,3
14322,1,38,3
14323,2,0,8
14324,2,27,1491
14325,2,14,0
14326,1,25,17
14327,2,23,90
14328,1,34,0
14329,1,61,1710
14330,2,18,0
14331,1,109,248
14332,2,0,0
14333,2,44,7
14334,2,24,127
14335,1,26,0
14336,2,32,0
14337,2,15,0
14338,1,30,3
14339,2,16,21
14340,2,21,3
14341,1,33,163
14342,1,36,348
14343,1,48,0
14344,1,22,1711
14345,1,118,86
14346,2,29,59
14347,2,0,423
14348,2,33,0
14349,2,24,713
14350,1,13,0
14351,2,0,0
14352,1,56,1712
14353,1,27,0
14354,1,56,7
14355,2,17,3
14356,1,18,0
14357,1,35,7
14358,2,16,0
14359,2,17,25
14360,2,14,201
14361,1,54,0
14362,2,0,163
14363,2,18,308
14364,2,20,7
14365,2,21,181
14366,2,23,36
14367,2,25,0
14368,2,38,21
14369,2,0,0
14370,1,34,118
14371,1,49,60
14372,1,70,429
